chr1 start1 end1 chr2 start2 end2 bulk.IF1 bulk.IF2 D M adj.bulk.IF1 bulk.adj.IF2 adj.M mc A
1087 chr20 34000000 35000000 chr20 55000000 56000000 17 12 21 -0.502500340529183 16.3388079562337 12.48561097887 -0.388036310686765 -0.114464029842417 14.4122094675518
1088 chr20 35000000 36000000 chr20 51000000 52000000 14 14 16 0 13.2023041524003 14.8458933938714 0.169274174090472 -0.169274174090472 14.0240987731358
1089 chr20 35000000 36000000 chr20 52000000 53000000 13 14 17 0.106915203916512 12.3613925916693 14.7232602354733 0.252255887576483 -0.145340683659971 13.5423264135713
1090 chr20 35000000 36000000 chr20 53000000 54000000 17 13 18 -0.387023123109247 16.4464032683659 13.4375885349404 -0.291497849459221 -0.0955252736500263 14.9419959016532
1091 chr20 35000000 36000000 chr20 54000000 55000000 15 14 19 -0.0995356735509144 14.3993029704079 14.5840392713156 0.0183913747610325 -0.117927048311947 14.4916711208617
1092 chr20 35000000 36000000 chr20 55000000 56000000 17 14 20 -0.280107919192735 16.1597723415095 14.7279302560872 -0.133852173625311 -0.146255745567424 15.4438512987984
1093 chr20 35000000 36000000 chr20 56000000 57000000 14 13 21 -0.106915203916512 13.4554889051336 13.5260785604425 0.00754882592590536 -0.114464029842417 13.4907837327881
1094 chr20 36000000 37000000 chr20 52000000 53000000 17 13 16 -0.387023123109247 16.0313693279146 13.7854724371663 -0.217748949018775 -0.169274174090472 14.9084208825405
1095 chr20 36000000 37000000 chr20 53000000 54000000 13 14 17 0.106915203916512 12.3613925916693 14.7232602354733 0.252255887576483 -0.145340683659971 13.5423264135713
1096 chr20 36000000 37000000 chr20 54000000 55000000 17 13 18 -0.387023123109247 16.4464032683659 13.4375885349404 -0.291497849459221 -0.0955252736500263 14.9419959016532
1097 chr20 36000000 37000000 chr20 55000000 56000000 16 11 19 -0.540568381362703 15.3592565017684 11.4588879988908 -0.422641333050755 -0.117927048311947 13.4090722503296
1098 chr20 36000000 37000000 chr20 56000000 57000000 15 13 20 -0.206450877467426 14.2586226542731 13.6759352377953 -0.0601951319000026 -0.146255745567424 13.9672789460342
1099 chr20 36000000 37000000 chr20 57000000 58000000 13 14 21 0.106915203916512 12.4943825547669 14.566546142015 0.221379233758929 -0.114464029842417 13.530464348391
1100 chr20 37000000 38000000 chr20 53000000 54000000 15 14 16 -0.0995356735509144 14.1453258775717 14.8458933938714 0.0697385005395578 -0.169274174090472 14.4956096357216
1101 chr20 37000000 38000000 chr20 54000000 55000000 16 13 17 -0.299560281858908 15.2140216512853 13.6715987900824 -0.154219598198936 -0.145340683659971 14.4428102206839
1102 chr20 37000000 38000000 chr20 55000000 56000000 15 18 18 0.263034405833794 14.511532295617 18.6058918176098 0.35855967948382 -0.0955252736500263 16.5587120566134
1103 chr20 37000000 38000000 chr20 56000000 57000000 18 14 19 -0.362570079384708 17.2791635644895 14.5840392713156 -0.244643031072761 -0.117927048311947 15.9316014179025
1104 chr20 37000000 38000000 chr20 57000000 58000000 18 13 20 -0.46948528330122 17.1103471851277 13.6759352377953 -0.323229537733796 -0.146255745567424 15.3931412114615
1105 chr20 37000000 38000000 chr20 58000000 59000000 13 14 21 0.106915203916512 12.4943825547669 14.566546142015 0.221379233758929 -0.114464029842417 13.530464348391
1106 chr20 38000000 39000000 chr20 54000000 55000000 14 14 16 0 13.2023041524003 14.8458933938714 0.169274174090472 -0.169274174090472 14.0240987731358
1107 chr20 38000000 39000000 chr20 55000000 56000000 16 14 17 -0.192645077942396 15.2140216512853 14.7232602354733 -0.0473043942824244 -0.145340683659971 14.9686409433793
1108 chr20 38000000 39000000 chr20 56000000 57000000 15 13 18 -0.206450877467426 14.511532295617 13.4375885349404 -0.1109256038174 -0.0955252736500263 13.9745604152787
1109 chr20 38000000 39000000 chr20 57000000 58000000 12 16 19 0.415037499278844 11.5194423763263 16.6674734529321 0.53296454759079 -0.117927048311947 14.0934579146292
1110 chr20 38000000 39000000 chr20 58000000 59000000 16 16 20 0 15.2091974978913 16.8319202926711 0.146255745567424 -0.146255745567424 16.0205588952812
1111 chr20 38000000 39000000 chr20 59000000 60000000 14 12 21 -0.222392421336448 13.4554889051336 12.48561097887 -0.107928391494031 -0.114464029842417 12.9705499420018
1112 chr20 39000000 40000000 chr20 55000000 56000000 13 13 16 0 12.2592824272288 13.7854724371663 0.169274174090472 -0.169274174090472 13.0223774321976
1113 chr20 39000000 40000000 chr20 56000000 57000000 17 14 17 -0.280107919192735 16.1648980044907 14.7232602354733 -0.134767235532764 -0.145340683659971 15.444079119982
1114 chr20 39000000 40000000 chr20 57000000 58000000 13 17 18 0.387023123109247 12.5766613228681 17.5722311610759 0.482548396759273 -0.0955252736500263 15.074446241972
1115 chr20 39000000 40000000 chr20 58000000 59000000 17 13 19 -0.387023123109247 16.319210033129 13.5423221805073 -0.2690960747973 -0.117927048311947 14.9307661068181
1116 chr20 39000000 40000000 chr20 59000000 60000000 14 11 20 -0.347923303420307 13.3080478106549 11.5719452012114 -0.201667557852883 -0.146255745567424 12.4399965059332
1117 chr20 39000000 40000000 chr20 60000000 61000000 15 14 21 -0.0995356735509144 14.4165952555003 14.566546142015 0.0149283562915027 -0.114464029842417 14.4915706987577
1118 chr20 40000000 41000000 chr20 56000000 57000000 12 12 16 0 11.3162607020574 12.7250514804612 0.169274174090472 -0.169274174090472 12.0206560912593
1119 chr20 40000000 41000000 chr20 57000000 58000000 16 15 17 -0.0931094043914815 15.2140216512853 15.7749216808643 0.0522312792684899 -0.145340683659971 15.4944716660748
1120 chr20 40000000 41000000 chr20 58000000 59000000 13 12 18 -0.115477217419936 12.5766613228681 12.4039278784065 -0.0199519437699098 -0.0955252736500263 12.4902946006373
1121 chr20 40000000 41000000 chr20 59000000 60000000 12 13 19 0.115477217419936 11.5194423763263 13.5423221805073 0.233404265731883 -0.117927048311947 12.5308822784168
1122 chr20 40000000 41000000 chr20 60000000 61000000 19 15 20 -0.341036917835067 18.0609220287459 15.7799252743792 -0.194781172267642 -0.146255745567424 16.9204236515626
1123 chr20 40000000 41000000 chr20 61000000 62000000 12 15 21 0.321928094887362 11.5332762044002 15.6070137235875 0.43639212472978 -0.114464029842417 13.5701449639939
1124 chr20 41000000 42000000 chr20 57000000 58000000 16 12 16 -0.415037499278844 15.0883476027432 12.7250514804612 -0.245763325188372 -0.169274174090472 13.9066995416022
1125 chr20 41000000 42000000 chr20 58000000 59000000 18 11 17 -0.710493382805015 17.115774357696 11.5682758993005 -0.565152699145044 -0.145340683659971 14.3420251284982
1126 chr20 41000000 42000000 chr20 59000000 60000000 15 14 18 -0.0995356735509144 14.511532295617 14.4712491914743 -0.00401039990088808 -0.0955252736500263 14.4913907435456
1127 chr20 41000000 42000000 chr20 60000000 61000000 17 13 19 -0.387023123109247 16.319210033129 13.5423221805073 -0.2690960747973 -0.117927048311947 14.9307661068181
1128 chr20 41000000 42000000 chr20 61000000 62000000 13 12 20 -0.115477217419936 12.3574729670367 12.6239402195034 0.0307785281474876 -0.146255745567424 12.49070659327
1129 chr20 41000000 42000000 chr20 62000000 63000000 17 11 21 -0.628031222613042 16.3388079562337 11.4451433972975 -0.513567192770624 -0.114464029842417 13.8919756767656
1130 chr20 42000000 43000000 chr20 58000000 59000000 17 13 16 -0.387023123109247 16.0313693279146 13.7854724371663 -0.217748949018775 -0.169274174090472 14.9084208825405
1131 chr20 42000000 43000000 chr20 59000000 60000000 20 19 17 -0.0740005814437769 19.0175270641067 19.9815674624281 0.0713401022161932 -0.145340683659971 19.4995472632674
1132 chr20 42000000 43000000 chr20 60000000 61000000 15 14 18 -0.0995356735509144 14.511532295617 14.4712491914743 -0.00401039990088808 -0.0955252736500263 14.4913907435456
1133 chr20 42000000 43000000 chr20 61000000 62000000 14 13 19 -0.106915203916512 13.4393494390474 13.5423221805073 0.0110118443954352 -0.117927048311947 13.4908358097774
1134 chr20 42000000 43000000 chr20 62000000 63000000 16 13 20 -0.299560281858908 15.2091974978913 13.6759352377953 -0.153304536291484 -0.146255745567424 14.4425663678433
1135 chr20 43000000 44000000 chr20 59000000 60000000 15 15 16 0 14.1453258775717 15.9063143505765 0.169274174090472 -0.169274174090472 15.0258201140741
1136 chr20 43000000 44000000 chr20 60000000 61000000 14 15 17 0.0995356735509144 13.3122689448747 15.7749216808643 0.244876357210886 -0.145340683659971 14.5435953128695
1137 chr20 43000000 44000000 chr20 61000000 62000000 17 13 18 -0.387023123109247 16.4464032683659 13.4375885349404 -0.291497849459221 -0.0955252736500263 14.9419959016532
1138 chr20 43000000 44000000 chr20 62000000 63000000 17 14 19 -0.280107919192735 16.319210033129 14.5840392713156 -0.162180870880788 -0.117927048311947 15.4516246522223
1139 chr20 44000000 45000000 chr20 60000000 61000000 16 15 16 -0.0931094043914815 15.0883476027432 15.9063143505765 0.076164769698991 -0.169274174090472 15.4973309766598
1140 chr20 44000000 45000000 chr20 61000000 62000000 27 13 17 -1.05444778402238 25.673661536544 13.6715987900824 -0.909107100362405 -0.145340683659971 19.6726301633132
1141 chr20 44000000 45000000 chr20 62000000 63000000 15 17 18 0.180572245641821 14.511532295617 17.5722311610759 0.276097519291847 -0.0955252736500263 16.0418817283464
1142 chr20 45000000 46000000 chr20 61000000 62000000 16 12 16 -0.415037499278844 15.0883476027432 12.7250514804612 -0.245763325188372 -0.169274174090472 13.9066995416022
1143 chr20 45000000 46000000 chr20 62000000 63000000 14 14 17 0 13.3122689448747 14.7232602354733 0.145340683659971 -0.145340683659971 14.017764590174
1144 chr20 46000000 47000000 chr20 62000000 63000000 15 13 16 -0.206450877467426 14.1453258775717 13.7854724371663 -0.0371767033769541 -0.169274174090472 13.965399157369
1145 chr20 0 1000000 chr20 37000000 38000000 10 10 37 0 9.4119826870437 10.6247539254038 0.174858856202188 -0.174858856202188 10.0183683062237
1146 chr20 0 1000000 chr20 38000000 39000000 13 10 38 -0.37851162325373 12.0820108660275 10.7597983019149 -0.167209555114184 -0.211302068139546 11.4209045839712
1147 chr20 0 1000000 chr20 44000000 45000000 12 10 44 -0.263034405833794 11.0845115225774 10.8259168440196 -0.0340559826627173 -0.228978423171076 10.9552141832985
1148 chr20 1000000 2000000 chr20 38000000 39000000 12 10 37 -0.263034405833794 11.2943792244524 10.6247539254038 -0.0881755496316059 -0.174858856202188 10.9595665749281
1149 chr20 1000000 2000000 chr20 39000000 40000000 11 10 38 -0.137503523749935 10.2232399635617 10.7597983019149 0.0737985443896112 -0.211302068139546 10.4915191327383
1150 chr20 1000000 2000000 chr20 40000000 41000000 11 10 39 -0.137503523749935 10.2540674319617 10.7274504219792 0.0651109433250043 -0.202614467074939 10.4907589269704
1151 chr20 1000000 2000000 chr20 41000000 42000000 12 10 40 -0.263034405833794 11.099619199289 10.8111817032143 -0.0379859583582101 -0.225048447475584 10.9554004512517
1152 chr20 1000000 2000000 chr20 42000000 43000000 12 10 41 -0.263034405833794 11.1362394970589 10.7756303222189 -0.0474898809141419 -0.215544524919653 10.9559349096389
1153 chr20 1000000 2000000 chr20 43000000 44000000 12 10 42 -0.263034405833794 11.1409480065028 10.7710762073351 -0.0487095938289471 -0.214324812004847 10.956012106919
1154 chr20 1000000 2000000 chr20 44000000 45000000 12 10 43 -0.263034405833794 11.1663010168877 10.7466205521877 -0.0552683009226756 -0.207766104911119 10.9564607845377
1155 chr20 1000000 2000000 chr20 45000000 46000000 12 10 44 -0.263034405833794 11.0845115225774 10.8259168440196 -0.0340559826627173 -0.228978423171076 10.9552141832985
1156 chr20 1000000 2000000 chr20 46000000 47000000 11 10 45 -0.137503523749935 9.94179511201273 11.0644002175308 0.154346970638738 -0.291850494388673 10.5030976647717
1157 chr20 2000000 3000000 chr20 39000000 40000000 12 10 37 -0.263034405833794 11.2943792244524 10.6247539254038 -0.0881755496316059 -0.174858856202188 10.9595665749281
1158 chr20 2000000 3000000 chr20 40000000 41000000 10 10 38 0 9.29385451232883 10.7597983019149 0.211302068139547 -0.211302068139546 10.0268264071219
1159 chr20 2000000 3000000 chr20 41000000 42000000 12 10 39 -0.263034405833794 11.1862553803218 10.7274504219792 -0.0604199387588546 -0.202614467074939 10.9568529011505
1160 chr20 2000000 3000000 chr20 42000000 43000000 12 10 40 -0.263034405833794 11.099619199289 10.8111817032143 -0.0379859583582101 -0.225048447475584 10.9554004512517
1161 chr20 2000000 3000000 chr20 43000000 44000000 12 10 41 -0.263034405833794 11.1362394970589 10.7756303222189 -0.0474898809141419 -0.215544524919653 10.9559349096389
1162 chr20 2000000 3000000 chr20 44000000 45000000 11 10 42 -0.137503523749935 10.2125356726276 10.7710762073351 0.0768212882549116 -0.214324812004847 10.4918059399813
1163 chr20 2000000 3000000 chr20 45000000 46000000 10 10 43 0 9.30525084740645 10.7466205521877 0.207766104911118 -0.207766104911119 10.0259356997971
1164 chr20 2000000 3000000 chr20 46000000 47000000 10 10 44 0 9.23709293548119 10.8259168440196 0.228978423171077 -0.228978423171076 10.0315048897504
1165 chr20 2000000 3000000 chr20 47000000 48000000 10 10 45 0 9.03799555637521 11.0644002175308 0.291850494388673 -0.291850494388673 10.051197886953
1166 chr20 3000000 4000000 chr20 40000000 41000000 14 10 37 -0.485426827170242 13.1767757618612 10.6247539254038 -0.310567970968054 -0.174858856202188 11.9007648436325
1167 chr20 3000000 4000000 chr20 41000000 42000000 13 10 38 -0.37851162325373 12.0820108660275 10.7597983019149 -0.167209555114184 -0.211302068139546 11.4209045839712
1168 chr20 3000000 4000000 chr20 42000000 43000000 11 11 39 0 10.2540674319617 11.8001954641771 0.202614467074939 -0.202614467074939 11.0271314480694
1169 chr20 3000000 4000000 chr20 43000000 44000000 13 10 40 -0.37851162325373 12.0245874658964 10.8111817032143 -0.153463175778146 -0.225048447475584 11.4178845845554
1170 chr20 3000000 4000000 chr20 44000000 45000000 11 10 41 -0.137503523749935 10.2082195389706 10.7756303222189 0.078041001169717 -0.215544524919653 10.4919249305948
1171 chr20 3000000 4000000 chr20 45000000 46000000 11 10 42 -0.137503523749935 10.2125356726276 10.7710762073351 0.0768212882549116 -0.214324812004847 10.4918059399813
1172 chr20 3000000 4000000 chr20 46000000 47000000 11 10 43 -0.137503523749935 10.2357759321471 10.7466205521877 0.0702625811611831 -0.207766104911119 10.4911982421674
1173 chr20 3000000 4000000 chr20 47000000 48000000 10 10 44 0 9.23709293548119 10.8259168440196 0.228978423171077 -0.228978423171076 10.0315048897504
1174 chr20 3000000 4000000 chr20 48000000 49000000 11 10 45 -0.137503523749935 9.94179511201273 11.0644002175308 0.154346970638738 -0.291850494388673 10.5030976647717
1175 chr20 4000000 5000000 chr20 41000000 42000000 12 10 37 -0.263034405833794 11.2943792244524 10.6247539254038 -0.0881755496316059 -0.174858856202188 10.9595665749281
1176 chr20 4000000 5000000 chr20 42000000 43000000 12 10 38 -0.263034405833794 11.1526254147946 10.7597983019149 -0.0517323376942476 -0.211302068139546 10.9562118583548
1177 chr20 4000000 5000000 chr20 43000000 44000000 11 10 39 -0.137503523749935 10.2540674319617 10.7274504219792 0.0651109433250043 -0.202614467074939 10.4907589269704
1178 chr20 4000000 5000000 chr20 44000000 45000000 13 10 40 -0.37851162325373 12.0245874658964 10.8111817032143 -0.153463175778146 -0.225048447475584 11.4178845845554
1179 chr20 4000000 5000000 chr20 45000000 46000000 13 10 41 -0.37851162325373 12.0642594551471 10.7756303222189 -0.162967098334078 -0.215544524919653 11.419944888683
1180 chr20 4000000 5000000 chr20 46000000 47000000 14 10 42 -0.485426827170242 12.9977726742533 10.7710762073351 -0.271102015165395 -0.214324812004847 11.8844244407942
1181 chr20 4000000 5000000 chr20 47000000 48000000 11 10 43 -0.137503523749935 10.2357759321471 10.7466205521877 0.0702625811611831 -0.207766104911119 10.4911982421674
1182 chr20 4000000 5000000 chr20 48000000 49000000 10 10 44 0 9.23709293548119 10.8259168440196 0.228978423171077 -0.228978423171076 10.0315048897504
1183 chr20 4000000 5000000 chr20 49000000 50000000 11 10 45 -0.137503523749935 9.94179511201273 11.0644002175308 0.154346970638738 -0.291850494388673 10.5030976647717
1184 chr20 5000000 6000000 chr20 42000000 43000000 14 10 37 -0.485426827170242 13.1767757618612 10.6247539254038 -0.310567970968054 -0.174858856202188 11.9007648436325
1185 chr20 5000000 6000000 chr20 43000000 44000000 11 10 38 -0.137503523749935 10.2232399635617 10.7597983019149 0.0737985443896112 -0.211302068139546 10.4915191327383
1186 chr20 5000000 6000000 chr20 44000000 45000000 10 10 39 0 9.3218794836015 10.7274504219792 0.202614467074939 -0.202614467074939 10.0246649527903
1187 chr20 5000000 6000000 chr20 45000000 46000000 10 10 40 0 9.24968266607419 10.8111817032143 0.225048447475584 -0.225048447475584 10.0304321846443
1188 chr20 5000000 6000000 chr20 46000000 47000000 11 10 41 -0.137503523749935 10.2082195389706 10.7756303222189 0.078041001169717 -0.215544524919653 10.4919249305948
